"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: mzVault Search"	"Annot. Source: ChemSpider Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# mzVault Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"mzCloud Best Sim. Match"	"mzVault Best Match"	"# Usable QC"	"RSD QC Areas [%]"	"RSD Corr. QC Areas [%]"	"MS2"	"Reference Ion"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 1.raw (F49)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 2.raw (F50)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 3.raw (F51)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 4.raw (F52)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 5.raw (F53)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 6.raw (F54)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 7.raw (F55)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 8.raw (F56)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 9.raw (F57)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 10.raw (F58)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 11.raw (F59)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 12.raw (F60)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 13.raw (F61)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 14.raw (F62)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 15.raw (F63)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 16.raw (F64)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 17.raw (F65)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 18.raw (F66)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 19.raw (F67)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 20.raw (F68)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 21.raw (F69)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 22.raw (F70)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 23.raw (F71)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 24.raw (F72)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 25.raw (F73)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 26.raw (F74)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 27.raw (F75)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 28.raw (F76)"	"Norm. Area: 230201_SG_Fredrik_HILIC_extractionblank_2.raw (F77)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_1.raw (F81)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_2.raw (F82)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_3.raw (F83)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_4.raw (F84)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_5.raw (F85)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_6.raw (F86)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 1.raw (F49)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 2.raw (F50)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 3.raw (F51)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 4.raw (F52)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 5.raw (F53)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 6.raw (F54)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 7.raw (F55)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 8.raw (F56)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 9.raw (F57)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 10.raw (F58)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 11.raw (F59)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 12.raw (F60)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 13.raw (F61)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 14.raw (F62)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 15.raw (F63)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 16.raw (F64)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 17.raw (F65)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 18.raw (F66)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 19.raw (F67)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 20.raw (F68)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 21.raw (F69)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 22.raw (F70)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 23.raw (F71)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 24.raw (F72)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 25.raw (F73)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 26.raw (F74)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 27.raw (F75)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 28.raw (F76)"	"Peak Rating: 230201_SG_Fredrik_HILIC_extractionblank_2.raw (F77)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_1.raw (F81)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_2.raw (F82)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_3.raw (F83)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_4.raw (F84)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_5.raw (F85)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_6.raw (F86)"
"1058"	"C"	"False"	"Methyl 2,5-dimethyl-4-{[2-methyl-2-(5-nitropyridin-2-yl)hydrazino]sulfonyl}-3-furoate"	"C14 H16 N4 O7 S"	"Not the top hit"	"Full match"	"No results"	"No results"	"-1.88"	"384.07325"	"383.06597"	"4.841"	"8170017.25870694"	"0"	"1"	"0"	"40.1"	"41.9"	""	""	"6"	"24"	"17"	"PreferredDDA"	"[M-H]-1"	"1147394.36044217"	"515170.319257215"	"748404.644834484"	"449102.790500084"	"478356.04439658"	"427264.716252983"	"1304932.28876529"	"617520.017046156"	"343872.397884828"	"717873.777163199"	"549262.115001797"	"1025588.17916459"	"416482.893641452"	"717968.810088709"	"1224998.18842053"	"686009.38520006"	"778003.50285062"	"757499.805600766"	"1286434.94602314"	"321739.545111515"	"2179660.291354"	"1360776.32130031"	"1193562.62974935"	"141051.907374241"	"10687124.051436"	"1907137.37011947"	"1733376.70990304"	"1111623.76908742"	"4727.66228617038"	"1021638.02908904"	"1003575.96221681"	"1154419.00576567"	"1123958.11960382"	"1319503.56306686"	"786036.039662873"	"7.5"	"5.9"	"7.5"	"7.2"	"7.5"	"7.7"	"8.6"	"7.5"	"6.1"	"7.5"	"8.6"	"9.1"	"6.1"	"7.5"	"7.5"	"7.5"	"9.1"	"8.0"	"8.6"	""	"7.8"	"9.1"	"7.5"	""	"6.7"	"7.5"	"7.5"	"7.0"	""	"7.5"	"8.0"	"7.0"	"7.5"	"8.0"	"6.4"
"383"	"D"	"False"	"(3-Chloro-1-benzothiophen-2-yl)(3,5-dimethyl-1H-pyrazol-1-yl)methanone"	"C14 H11 Cl N2 O S"	"No match"	"No results"	"No results"	"Full match"	"1.23"	"290.02842"	"289.02114"	"0.586"	"8061121.64382476"	"4"	"0"	"0"	""	""	""	""	"6"	"19"	"9"	"NoMSn"	"[M-H]-1"	"133944.524364521"	"76642.6064927335"	"44418.3058694763"	"81964.8677954206"	"671783.265589114"	"81574.7042263189"	"210890.762707486"	"364434.783061944"	"798251.068451395"	"258006.466735184"	"607233.228741499"	"436953.544476055"	"454416.202825966"	"164578.076589007"	"267640.65260124"	"59161.682367301"	"95955.8228440372"	"318365.949154279"	"709742.91144906"	"7184091.05254378"	"464670.855066585"	"255134.435457899"	"112568.178094206"	"80947.7931713186"	"479754.24560013"	"331050.80197365"	"841579.511801673"	"213538.956371662"	"8355.61352977724"	"210934.05116226"	"233985.974411736"	"238299.223399414"	"223561.914330633"	"187197.231244908"	"244233.083840982"	""	""	""	""	"7.5"	""	""	""	"6.4"	""	""	""	""	""	""	""	""	""	"7.0"	"5.1"	""	""	""	""	"8.0"	""	"7.5"	""	""	""	""	""	""	""	""
"319"	"D"	"False"	"12-Hydroxy-14-methyl-oxa-cyclotetradec-6-en-2-one"	"C14 H24 O3"	"No results"	"No results"	"No results"	"Full match"	"2.51"	"240.17315"	"239.16587"	"0.854"	"8058814.28826933"	"23"	"0"	"0"	""	""	""	""	"6"	"11"	"5"	"PreferredDDA"	"[M-H]-1"	"8677413.57183792"	"702560.275851243"	"622082.981942722"	"745379.129893149"	"1950082.93599676"	"681017.794434209"	"1609288.04776192"	"589259.543062558"	"446089.173211397"	"1266044.88641402"	"516679.33723986"	"7966952.38582144"	"684000.559362329"	"366683.732652283"	"4615909.34668579"	"294261.103059682"	"409082.754927474"	"867426.111439576"	"1154285.59634874"	"1886101.42875379"	"1500836.92627839"	"1796818.47617962"	"1096164.65218891"	"495662.21294515"	"819051.516333298"	"7165795.74704329"	"3896486.14949422"	"736785.370856643"	"11268.6407207802"	"2048612.06272434"	"1960960.30000042"	"1834812.6892459"	"1857780.39983077"	"1891852.44130396"	"2028041.42748101"	"9.5"	"9.7"	"8.0"	"9.7"	"9.5"	"8.0"	"9.1"	"8.0"	"7.2"	"9.1"	"8.0"	"9.5"	"8.0"	"9.3"	"10.0"	"7.7"	""	"9.1"	"8.0"	"8.4"	"8.9"	"8.4"	"8.6"	"8.0"	"8.0"	"10.0"	"8.4"	"9.7"	""	"8.4"	"9.5"	"10.0"	"8.9"	"8.9"	"8.9"
"737"	"D"	"False"	"1,3,3-Trimethyl-6-[(3-nitrophenyl)sulfonyl]-6-azabicyclo[3.2.1]octane"	"C16 H22 N2 O4 S"	"Full match"	"Invalid mass"	"No results"	"Full match"	"1.22"	"338.13044"	"337.12316"	"1.775"	"8042477.13502405"	"3"	"3"	"0"	""	""	"43.0"	""	"6"	"17"	"9"	"PreferredDDA"	"[M-H]-1"	"3321530.06781445"	"2887514.59864549"	"2276890.23889094"	"1509763.56048201"	"3329285.627838"	"2693685.42125177"	"4448320.52924999"	"3312380.39058292"	"1515997.35734598"	"8127753.26336448"	"6718530.68358106"	"7442654.07482001"	"2361998.57258592"	"5311489.85527899"	"3743325.99895046"	"331985.989862917"	"2528952.93362831"	"5573918.0279216"	"5569978.59701458"	"1294499.17756939"	"4033696.03327501"	"3644184.0066477"	"2484044.40639327"	"11905.3043184187"	"48041.9324825322"	"3688270.40405912"	"2438662.33447538"	"2005241.12978316"	"9074.07797196661"	"2319917.17544612"	"2233949.43502113"	"2052566.50206436"	"1923303.30360174"	"1942956.27528403"	"2399808.57836614"	"8.4"	"8.9"	"7.8"	"7.5"	"10.0"	"9.5"	"8.9"	"9.5"	"9.1"	"9.5"	"9.5"	"9.5"	"9.5"	"8.9"	"8.9"	"5.5"	"8.4"	"10.0"	"10.0"	"8.6"	"10.0"	"8.9"	"9.5"	""	""	"8.9"	"10.0"	"9.5"	""	"9.5"	"10.0"	"8.4"	"9.5"	"7.8"	"8.4"
"722"	"C"	"False"	"5-nitro-2-{[5-(trifluoromethyl)-4H-1,2,4-triazol-3-yl]thio}pyridine"	"C8 H4 F3 N5 O2 S"	"No match"	"Full match"	"No results"	"No results"	"-1.50"	"291.00334"	"289.99607"	"7.095"	"8002216.32224305"	"0"	"2"	"0"	"35.6"	"6.8"	"21.8"	""	"6"	"6"	"6"	"PreferredDDA"	"[M-H]-1"	"5296962.98714644"	"5088256.37655506"	"6229751.61444084"	"6356706.56013939"	"6088489.80115662"	"5851964.40775732"	"5897036.10768128"	"4930200.94339173"	"8020822.24491059"	"4290351.52655948"	"5453442.72196426"	"4644885.2011275"	"5463485.46428694"	"5105172.72214441"	"5226421.03797751"	"4795632.04829135"	"5135583.16845657"	"5090282.27694409"	"5870513.02859811"	"6659568.46764182"	"5066690.84936744"	"5743476.97026247"	"4017027.87473255"	"6765790.66778756"	"6351365.96111679"	"6560949.94919056"	"5472180.83558731"	"4714111.00210856"	"9015.73001371336"	"6273965.48134928"	"5809999.69770269"	"5672694.21440467"	"5583650.11138594"	"5593457.02489335"	"6269178.58036027"	"7.8"	"8.9"	"8.4"	"9.5"	"8.4"	"8.4"	"8.4"	"9.5"	"8.9"	"7.3"	"8.9"	"7.8"	"8.9"	"7.8"	"8.4"	"8.4"	"8.4"	"7.3"	"8.4"	"8.4"	"7.8"	"8.4"	"8.4"	"8.4"	"7.3"	"7.3"	"7.3"	"8.4"	""	"8.9"	"7.3"	"8.4"	"7.8"	"6.2"	"8.4"
"542"	"D"	"False"	"Cadralazine"	"C12 H21 N5 O3"	"No match"	"No results"	"No results"	"Full match"	"-2.53"	"283.16372"	"282.15645"	"3.179"	"7994150.83343153"	"3"	"0"	"0"	""	""	""	""	"6"	"27"	"11"	"PreferredDDA"	"[M-H]-1"	"192485.918690527"	"1135477.39104559"	"1140710.10344004"	"1225437.46080953"	"1043904.92946011"	"1157782.02299392"	"132411.625915282"	"587493.356167573"	"845019.437289059"	"253809.993996251"	"503732.693757113"	"267937.83424413"	"2159816.01015477"	"666657.919312994"	"221574.020349194"	"569215.358654844"	"313866.818625831"	"217140.578937551"	"179380.262256778"	"1397561.90480489"	"201067.690326193"	"176781.555220575"	"139634.11530497"	"763289.321806062"	"11350036.1851363"	"479288.293655133"	"502225.419857569"	"827829.961161416"	"3847.60135471413"	"906558.123142106"	"952333.763286871"	"1049241.14862148"	"1022411.93909042"	"1072310.24783719"	"803176.401784617"	""	"9.1"	"9.1"	"9.7"	"8.6"	"9.1"	""	""	"8.6"	""	"7.2"	""	"10.0"	"9.1"	""	"8.3"	""	""	""	"8.0"	""	""	""	""	"10.0"	""	""	""	""	"8.0"	"8.0"	"8.0"	"8.0"	"9.1"	""
"388"	"D"	"False"	"4-(4-tert-Butyl-phenoxymethyl)-benzoic acid"	"C18 H20 O3"	"Full match"	"No results"	"No results"	"Full match"	"1.19"	"284.14158"	"283.13431"	"0.529"	"7992565.15619668"	"36"	"0"	"0"	""	""	""	""	"6"	"7"	"5"	"NoMSn"	"[M-H]-1"	"3882521.02243777"	"4185297.44930892"	"4179119.86240378"	"3477562.79381362"	"5638430.79979509"	"5338737.99267102"	"6470394.54762134"	"4065478.37987352"	"686208.633497278"	"8023331.47301049"	"7656764.42817399"	"7358542.2348499"	"5307256.70447509"	"6499273.17397073"	"4765487.30885069"	"846720.078473295"	"3926758.84301446"	"5733371.28383019"	"6056751.98941754"	"5062339.0767345"	"4162215.97851851"	"4643137.31440306"	"3133647.67539161"	"19940.5934316838"	"5042772.06403359"	"3904737.9579087"	"2950035.87085847"	"3862477.72920009"	"172026.27694665"	"4073234.91953736"	"3885389.76009774"	"3665281.51713695"	"3595395.50528285"	"3852184.07140418"	"4007956.80369831"	"9.5"	"8.9"	"8.4"	"9.5"	"9.5"	"8.4"	"10.0"	"8.4"	"8.6"	"9.5"	"8.9"	"10.0"	"8.4"	"9.5"	"9.5"	"9.7"	"8.9"	"8.9"	"9.5"	"9.5"	"9.5"	"9.5"	"8.9"	""	"8.4"	"10.0"	"9.5"	"8.9"	"8.5"	"9.5"	"8.4"	"9.5"	"10.0"	"10.0"	"10.0"
"614"	"D"	"False"	"3-Methoxy-11-sulfanyl-3,9-epoxyandrostan-17-one"	"C20 H30 O3 S"	"No match"	"No results"	"No results"	"Full match"	"0.59"	"350.19177"	"349.18449"	"6.804"	"7956692.96580059"	"1"	"0"	"0"	""	""	""	""	"6"	"12"	"4"	"PreferredDDA"	"[M-H]-1"	"1307742.64419095"	"1432708.34248161"	"3651757.403596"	"1392569.80471248"	"1228490.39238076"	"1112482.91029877"	"1596584.26675476"	"3536976.97066061"	"2493987.02649516"	"3665042.42861618"	"1272834.24277641"	"1779053.95332467"	"2375498.72838466"	"4038000.36310356"	"2439659.86974784"	"2719917.56425703"	"7517248.56099469"	"3209134.22358757"	"2247381.81454794"	"697714.372355572"	"1320601.96268542"	"1193506.53568728"	"1435859.51149329"	"1454517.10906822"	"2174573.60235479"	"1231508.39487532"	"1269111.17317592"	"2736098.00168635"	"5895.50285369025"	"2436305.05901092"	"2494136.91053372"	"2468266.57438613"	"2316027.53395667"	"2301342.43896784"	"2561568.60239552"	"6.4"	"9.1"	"10.0"	"9.1"	"9.1"	"9.1"	"9.7"	"10.0"	"10.0"	"10.0"	"9.1"	"9.5"	"10.0"	"9.5"	"9.5"	"9.5"	"9.5"	"9.5"	"10.0"	"9.7"	"8.6"	"9.7"	"9.1"	"9.5"	"10.0"	"9.7"	"9.1"	"10.0"	""	"8.9"	"9.5"	"9.5"	"10.0"	"10.0"	"10.0"
"968"	"D"	"False"	"Methyl 3,3,3-trifluoro-2-(trifluoromethyl)propanoate"	"C5 H4 F6 O2"	"No match"	"No results"	"No results"	"Full match"	"2.17"	"210.01200"	"209.00473"	"5.261"	"7936690.0090792"	"1"	"0"	"0"	""	""	""	""	"6"	"17"	"5"	"PreferredDDA"	"[M-H]-1"	"6715629.11064057"	"6257105.3818694"	"6694547.55065034"	"6448713.29548449"	"6279575.76102634"	"6024640.68857896"	"6105333.99690623"	"5853057.07068545"	"5978039.85851246"	"6282225.85866102"	"5977677.64078957"	"5771853.62452258"	"5600462.65982416"	"6025073.12636204"	"6224384.90821801"	"5817399.16454177"	"6064319.7008506"	"5934783.64956308"	"6016315.58787183"	"5953874.6839071"	"5973520.25578734"	"6319994.02752835"	"6006722.42132401"	"6102759.62576491"	"6030843.91821054"	"6263041.19430173"	"6276049.97709537"	"5861344.48182831"	"105612.199021342"	"6885724.94799436"	"6392858.06587844"	"6009602.06962162"	"6212714.60464323"	"6395892.12028599"	"6801543.1374302"	"8.4"	"7.3"	"8.4"	"6.7"	"8.4"	"7.3"	"8.4"	"7.3"	"6.2"	"7.3"	"7.3"	"7.8"	"8.4"	"7.3"	"8.4"	""	"7.3"	"7.3"	"7.8"	"7.3"	"7.3"	"8.4"	"8.4"	"7.3"	"7.3"	"7.3"	"7.3"	"7.3"	""	"7.3"	"7.3"	"7.3"	"7.3"	"7.8"	"7.3"
"1155"	"D"	"False"	"(2R)-3-[(9Z)-9-Octadecenoyloxy]-2-[(4-oxobutanoyl)oxy]propyl 2-(trimethylammonio)ethyl phosphate"	"C30 H56 N O9 P"	"Full match"	"No results"	"No results"	"Full match"	"1.84"	"605.37038"	"604.36310"	"1.753"	"7900418.03657924"	"1"	"0"	"0"	""	""	""	""	"6"	"12"	"3"	"NoMSn"	"[M-H]-1"	"4445131.48038241"	"4946685.52690169"	"4733359.01731397"	"4909126.84348184"	"4742985.68021766"	"4614851.88092758"	"3273380.23401415"	"4195409.5976306"	"800459.107163854"	"3164468.85714595"	"4245434.91594124"	"4492404.9801588"	"5245106.38964131"	"3661134.32652274"	"4849750.07252017"	"2141588.58870184"	"2842202.84569699"	"3853477.28185515"	"5143096.38233395"	"5031664.74018476"	"5274219.32251164"	"6283279.47907769"	"4690049.98295768"	"6554726.77205377"	"2573430.8160367"	"5248419.4867363"	"6850891.33955365"	"3141777.06120659"	"11244.9243377253"	"4560709.48043663"	"4706551.54590466"	"4606837.28996539"	"4492537.94487379"	"4433108.04285275"	"4737191.94616311"	"9.5"	"9.5"	""	""	""	""	"7.8"	""	""	""	""	"9.5"	""	""	"9.5"	""	"8.9"	""	"7.3"	""	""	""	"8.4"	""	"9.5"	"8.9"	""	""	""	""	""	"8.9"	""	""	""
"463"	""	"False"	"Fumaric acid"	"C4 H4 O4"	"No results"	"Invalid mass"	"No results"	"No results"	"3.37"	"116.01135"	"115.00407"	"6.983"	"7859773.37695456"	"0"	"12"	"0"	"81.8"	"9.1"	"31.2"	""	"6"	"16"	"6"	"PreferredDDA"	"[M-H]-1"	"633004.168010474"	"1033561.28283604"	"1861184.15381997"	"769958.207549873"	"680229.692569428"	"654154.24542521"	"525138.126002813"	"1219716.85770941"	"1434695.91790248"	"834934.544006814"	"608030.522455807"	"572474.97938395"	"1480184.55926578"	"913205.390618235"	"571431.797131906"	"777436.613691725"	"510294.944911643"	"852439.029074685"	"714338.673992317"	"1164622.54688976"	"503017.513060673"	"541265.126585175"	"282191.123802297"	"747888.525156512"	"6654596.24047481"	"946208.594571692"	"763162.767339975"	"1021495.58778351"	"165599.176602115"	"1225010.42578546"	"1216715.30342865"	"1166711.42372594"	"1213964.04115593"	"1074236.7309942"	"1277343.08099816"	"7.5"	"8.6"	"8.4"	"8.0"	"8.6"	"8.0"	"7.7"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.6"	"8.0"	"7.2"	"8.0"	"8.4"	"8.0"	"8.0"	"8.6"	""	"8.0"	"8.0"	"8.0"	"8.0"	"9.1"	"8.0"
"450"	""	"False"	"N-ACETYLGLUTAMATE"	"C7 H11 N O5"	"Invalid mass"	"Invalid mass"	"Invalid mass"	"Invalid mass"	"3.10"	"189.06431"	"188.05703"	"7.052"	"7829943.02520761"	"18"	"2"	"1"	"75.1"	"30.3"	"40.3"	"53.1"	"6"	"15"	"7"	"PreferredDDA"	"[M-H]-1"	"612795.316147267"	"740533.210145915"	"5318107.63228593"	"843234.566441026"	"924125.65387505"	"689711.370497007"	"756309.993384685"	"2943571.75459372"	"7363201.38141854"	"1250527.0902842"	"564631.78386958"	"281593.234997798"	"1029376.148455"	"2229789.52459686"	"391541.715561226"	"2884626.89419929"	"1861868.77269312"	"1299212.71009145"	"759190.41154961"	"2299889.41941758"	"285037.607186231"	"597162.194498285"	"168366.125632317"	"1125945.50841936"	"6725520.05084796"	"699626.374215994"	"463589.626347919"	"2043616.62446633"	"14471.3023630035"	"1786571.06575066"	"1795652.44983363"	"1642507.59504172"	"1553195.83047253"	"1600658.32920779"	"1857146.5412301"	"7.5"	"7.0"	"9.5"	"8.6"	"8.6"	"9.1"	""	"8.9"	"9.5"	"9.1"	"7.5"	"7.2"	"8.0"	"9.5"	""	"9.5"	"9.5"	"9.1"	"9.1"	"8.4"	""	""	"7.9"	"8.0"	"9.5"	"9.1"	"9.1"	"8.4"	""	"7.5"	"9.1"	"9.1"	"7.8"	"8.9"	"7.8"
"410"	"C"	"False"	"3,4-Dihydroxybenzenesulfonic acid"	"C6 H6 O5 S"	"Full match"	"Full match"	"No results"	"Full match"	"2.19"	"189.99401"	"188.98673"	"0.594"	"7796185.43480531"	"4"	"1"	"0"	"56.6"	"7.8"	""	""	"6"	"21"	"13"	"PreferredDDA"	"[M-H]-1"	"5155843.89238423"	"8914022.13839629"	"6797060.64694986"	"6702467.2979576"	"3131755.82879719"	"6632856.39003757"	"7097019.89004314"	"4314864.24162542"	"694657.615419328"	"2992060.92980166"	"1018868.72827044"	"7648300.3140995"	"4169992.77789051"	"4415469.29895022"	"2150218.40244671"	"773870.203735133"	"335602.025874914"	"885229.025397725"	"981800.393945993"	"1915090.33789838"	"6230190.80078902"	"1660090.51095564"	"2914541.00423804"	"1978386.61000263"	"2788755.29104073"	"1487402.60423984"	"3778530.80952833"	"3580066.65685912"	"8679.82271092215"	"4207253.24215164"	"4574499.95202171"	"3488440.94926851"	"3430493.8927796"	"3729972.10806086"	"4474562.59833598"	"7.3"	"7.8"	"7.8"	"7.8"	"7.8"	"7.3"	"6.7"	"7.3"	""	"7.8"	""	"5.7"	"7.8"	""	"7.8"	"8.0"	""	"7.0"	""	""	"6.2"	""	"7.8"	"7.8"	"7.8"	""	"4.0"	"7.8"	""	"6.7"	"7.3"	"7.8"	"7.8"	"6.7"	"7.8"
"320"	"B"	"False"	"Adrenic acid"	"C22 H36 O2"	"Full match"	"Full match"	"No results"	"Full match"	"1.33"	"332.27197"	"331.26470"	"0.583"	"7786783.21665011"	"59"	"3"	"0"	"60.5"	"8.0"	""	""	"6"	"19"	"14"	"PreferredDDA"	"[M-H]-1"	"7734328.39000649"	"6319439.85217904"	"5309601.88866426"	"6158969.56232395"	"7285650.12873492"	"5815004.49846304"	"4050112.46430151"	"3175135.3435349"	"645820.113360812"	"5732768.78897411"	"5509266.56241269"	"7145552.75971267"	"4791968.70700808"	"3738710.5163266"	"6114413.00611428"	"3406064.16057649"	"5372155.0081011"	"4951296.3745086"	"4150589.17988669"	"6866701.466297"	"3709716.48101712"	"3616012.73038334"	"3234943.02407906"	"3973706.89942407"	"6605893.0786646"	"6150998.74520819"	"4637950.97043"	"4941221.9330048"	"5793.94468659149"	"5691294.69408625"	"5596937.0011592"	"3823620.61848279"	"4812341.54161472"	"5053575.09665291"	"5428333.22592613"	"9.5"	"9.5"	"9.5"	"10.0"	"10.0"	"9.5"	"8.9"	"9.5"	"8.0"	"10.0"	"9.5"	"10.0"	"9.5"	"10.0"	"9.5"	"10.0"	"10.0"	"9.5"	"10.0"	"10.0"	"8.9"	"8.4"	"10.0"	"10.0"	"9.5"	"9.5"	"8.9"	"9.5"	""	"10.0"	"8.9"	"10.0"	"9.5"	"9.5"	"9.5"
"502"	"D"	"False"	"VS1150000"	"C18 H34 O4"	"Full match"	"No results"	"No results"	"Full match"	"2.20"	"314.24640"	"313.23912"	"1.271"	"7764796.50181837"	"68"	"0"	"0"	""	""	""	""	"6"	"16"	"6"	"PreferredDDA"	"[M-H]-1"	"2440815.36670625"	"2112756.09338681"	"3593865.6638098"	"1752841.39131303"	"4058956.14962007"	"1484338.42266684"	"3370282.08897733"	"1792545.7159701"	"1126464.34932819"	"7849557.30768681"	"1407804.68300812"	"1654213.55464539"	"2444436.59856782"	"927514.821964959"	"3182585.91714708"	"547376.465021341"	"1205230.15213059"	"3539752.95525388"	"1753615.92466959"	"3124249.54939665"	"2299384.46329934"	"2034975.10864112"	"1033856.5165125"	"2532843.74516035"	"4069733.66257375"	"1443540.31021746"	"2461519.8561589"	"3576936.81315208"	"18583.4179735554"	"2713256.18602601"	"2704776.99854241"	"2601030.82474891"	"2447705.67488085"	"2449893.66070503"	"2821550.07376638"	"8.4"	"9.5"	"8.4"	"8.0"	"9.5"	"9.1"	"8.4"	"8.4"	"8.0"	"9.5"	"8.0"	"8.4"	"8.4"	"8.6"	"8.9"	"8.0"	"9.1"	"8.9"	"8.4"	"8.4"	"8.4"	"8.4"	"8.0"	"8.9"	"10.0"	"8.4"	"8.4"	"8.9"	""	"8.4"	"8.9"	"8.9"	"8.9"	"9.5"	"8.4"
